posting_id,status,headhunting_company,url,title,company_desc,main_duties,requirements,preferred,career,location,salary,deadline,first_seen_at,last_seen_at,last_fetched_at,score
339375,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/339375,(주)헤딩써치 채용 | QA Department Manager 경력직 공고 - 리멤버,(주)헤딩써치에서 QA Department Manager를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
339380,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/339380,(주)헤딩써치 채용 | 국내/해외 영업 총괄 (임원급) 경력직 공고 - 리멤버,(주)헤딩써치에서 국내/해외 영업 총괄 (임원급)를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,55
339385,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/339385,(주)헤딩써치 채용 | 경영관리팀 결산담당자 경력직 공고 - 리멤버,(주)헤딩써치에서 경영관리팀 결산담당자를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
339388,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/339388,(주)헤딩써치 채용 | [중견기업] 경영관리팀-경영기획담당 경력직 공고 - 리멤버,(주)헤딩써치에서 [중견기업] 경영관리팀-경영기획담당를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
339408,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/339408,(주)헤딩써치 채용 | [중견 건설사 ] 공공사업 기술영업 본부장급 경력직 공고 - 리멤버,(주)헤딩써치에서 [중견 건설사 ] 공공사업 기술영업 본부장급를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,55
339681,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/339681,(주)헤딩써치 채용 | NDT Specialist 경력직 공고 - 리멤버,(주)헤딩써치에서 NDT Specialist를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
339725,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/339725,(주)헤딩써치 채용 | 품질경영 QA_정밀화학사업부 (의약품 중간체&정밀화학) 경력직 공고 - 리멤버,(주)헤딩써치에서 품질경영 QA_정밀화학사업부 (의약품 중간체&정밀화학)를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
339728,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/339728,(주)헤딩써치 채용 | 품질경영 QC_정밀화학사업부 (의약품 중간체&정밀화학) 경력직 공고 - 리멤버,(주)헤딩써치에서 품질경영 QC_정밀화학사업부 (의약품 중간체&정밀화학)를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
339780,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/339780,(주)헤딩써치 채용 | AI/Cloud 비용관리 컨설턴트 경력직 공고 - 리멤버,(주)헤딩써치에서 AI/Cloud 비용관리 컨설턴트를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,45
339786,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/339786,(주)헤딩써치 채용 | SAP BC 경력직 공고 - 리멤버,(주)헤딩써치에서 SAP BC를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
339794,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/339794,(주)헤딩써치 채용 | [제조업] 영업팀 팀장(Sales Team Leader) 경력직 공고 - 리멤버,(주)헤딩써치에서 [제조업] 영업팀 팀장(Sales Team Leader)를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,55
339937,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/339937,(주)헤딩써치 채용 | 바이오텍 IR 총괄 책임자 경력직 공고 - 리멤버,(주)헤딩써치에서 바이오텍 IR 총괄 책임자를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,45
340067,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/340067,(주)헤딩써치 채용 | Brand & Sales 컨설턴트 경력직 공고 - 리멤버,(주)헤딩써치에서 Brand & Sales 컨설턴트를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
340069,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/340069,(주)헤딩써치 채용 | 사내변호사 경력직 공고 - 리멤버,(주)헤딩써치에서 사내변호사를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
340072,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/340072,(주)헤딩써치 채용 | 변호사 경력직 공고 - 리멤버,(주)헤딩써치에서 변호사를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
340083,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/340083,(주)헤딩써치 채용 | 여자 퍼포먼스 트레이닝 팀장급 경력직 공고 - 리멤버,(주)헤딩써치에서 여자 퍼포먼스 트레이닝 팀장급를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,55
340098,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/340098,(주)헤딩써치 채용 | 개발 리더급 경력직 공고 - 리멤버,(주)헤딩써치에서 개발 리더급를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
340130,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/340130,(주)헤딩써치 채용 | AI Agent B2B Sales(기업영업) 경력직 공고 - 리멤버,(주)헤딩써치에서 AI Agent B2B Sales(기업영업)를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,45
340149,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/340149,(주)헤딩써치 채용 | [웰컴저축은행] 중고차 할부금융 영업 담당자 경력직 공고 - 리멤버,(주)헤딩써치에서 [웰컴저축은행] 중고차 할부금융 영업 담당자를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
340151,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/340151,(주)헤딩써치 채용 | Chemical 고분자 배합 개발자 경력직 공고 - 리멤버,(주)헤딩써치에서 Chemical 고분자 배합 개발자를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
340246,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/340246,(주)헤딩써치 채용 | [의류벤더]해외영업 경력 채용(베트남 호치민) 경력직 공고 - 리멤버,(주)헤딩써치에서 [의류벤더]해외영업 경력 채용(베트남 호치민)를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
340582,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/340582,(주)헤딩써치 채용 | [국내대표 태양광·재생에너지] 사업개발PM 경력직 공고 - 리멤버,(주)헤딩써치에서 [국내대표 태양광·재생에너지] 사업개발PM를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
340586,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/340586,(주)헤딩써치 채용 | [태양광대표기업] EPC엔지니어 경력직 공고 - 리멤버,(주)헤딩써치에서 [태양광대표기업] EPC엔지니어를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
340632,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/340632,(주)헤딩써치 채용 | 인사·채용 및 경영지원 담당 경력직 공고 - 리멤버,(주)헤딩써치에서 인사·채용 및 경영지원 담당를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
340725,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/340725,(주)헤딩써치 채용 | DATA&AI본부장 경력직 공고 - 리멤버,(주)헤딩써치에서 DATA&AI본부장를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,70
340938,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/340938,(주)헤딩써치 채용 | [에듀테크 온라인플랫폼 기업] 법무담당자 경력직 공고 - 리멤버,(주)헤딩써치에서 [에듀테크 온라인플랫폼 기업] 법무담당자를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
341060,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/341060,(주)헤딩써치 채용 | Senior FullStackEngineer 경력직 공고 - 리멤버,(주)헤딩써치에서 Senior FullStackEngineer를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
341062,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/341062,(주)헤딩써치 채용 | 전략기획 경력직 공고 - 리멤버,(주)헤딩써치에서 전략기획를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
341064,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/341064,(주)헤딩써치 채용 | Senior Product (iGaming) 경력직 공고 - 리멤버,(주)헤딩써치에서 Senior Product (iGaming)를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
341068,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/341068,(주)헤딩써치 채용 | Growth Marketing Manager 경력직 공고 - 리멤버,(주)헤딩써치에서 Growth Marketing Manager를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
341070,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/341070,(주)헤딩써치 채용 | Casino Ops & CRM Manager 경력직 공고 - 리멤버,(주)헤딩써치에서 Casino Ops & CRM Manager를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
341469,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/341469,(주)헤딩써치 채용 | 시니어 아트디렉터 경력직 공고 - 리멤버,(주)헤딩써치에서 시니어 아트디렉터를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
341490,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/341490,(주)헤딩써치 채용 | 사업개발 B2B 영업 경력직 공고 - 리멤버,(주)헤딩써치에서 사업개발 B2B 영업를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
341492,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/341492,(주)헤딩써치 채용 | 브랜드콘텐츠마케팅 경력직 공고 - 리멤버,(주)헤딩써치에서 브랜드콘텐츠마케팅를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
341493,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/341493,(주)헤딩써치 채용 | 경영지원(사업지원/총무) 경력직 공고 - 리멤버,(주)헤딩써치에서 경영지원(사업지원/총무)를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
